Character,Sentence,Negative,Neutral,Positive,Compound,EXT_Pos,EXT_Neg,NEU_Pos,NEU_Neg,AGR_Pos,AGR_Neg,CON_Pos,CON_Neg,OPN_Pos,OPN_Neg
harry, come on! pull! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, we know one thing. ,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0
harry, hagrid never opened the chamber of secrets. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, he was innocent. ,0.0,0.455,0.545,0.34,1,0,1,0,1,0,0,0,1,0
harry," wish you were here, hermione. ",0.0,0.597,0.403,0.4019,1,0,1,0,1,0,0,0,1,0
harry, we need you. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, now more than ever. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, ron... ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, this is why hermione was in the library the day she was attacked. ,0.2,0.8,0.0,-0.4588,0,1,0,0,0,1,0,1,0,1
harry, come on. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry," of the many fearsome beasts that roam our land none is more deadly than the basilisk.
 ",0.153,0.847,0.0,-0.4019,0,0,0,1,0,0,0,0,0,1
harry, capable of living for hundreds of years instant death awaits any who meet this giant serpent's eye. ,0.179,0.642,0.179,-0.25,0,1,0,1,0,1,0,0,0,1
harry, spiders flee before it. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
harry," ron, this is it. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, the monster in the chamber of secrets is a basilisk. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, that's why i can hear it speak. ,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0
harry, it's a snake. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, because no one did look it in the eye. ,0.216,0.784,0.0,-0.296,0,0,0,1,0,1,0,0,0,1
harry," not directly, at least. ",0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
harry, colin saw it through his camera. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, justin... justin must have seen the basilisk through nearly headless nick. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
harry, nick got the full blast of it. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," but he's a ghost, he couldn't die again. ",0.224,0.456,0.32,0.3114,1,0,1,0,1,0,0,0,1,0
harry, and hermione had the mirror. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, i bet you she was using it to look around corners in case it came along. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, the water. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, there was water on the floor that night. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
harry, she only saw the basilisk's reflection. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
harry, spiders flee before it. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
harry, it all fits. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, hermione's answered that too. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, remember what aragog said about that girl 50 years ago? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, she died in a bathroom? ,0.474,0.526,0.0,-0.5574,0,1,0,1,0,1,0,0,0,1
harry, what if she never left? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," lockhart may be useless, but he's going to try and get into the chamber. ",0.128,0.872,0.0,-0.2263,0,1,0,1,0,0,0,0,0,1
harry, at least we can tell him what we know. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
harry," professor, we have some information for you. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
harry, are you going somewhere? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, you're running away? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, after all you did in your books? ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
harry, you wrote them. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, you're a fraud. ,0.655,0.345,0.0,-0.5859,0,1,0,1,0,1,0,1,0,1
harry, you've been taking credit for what other wizards have done. ,0.0,0.776,0.224,0.3818,1,0,1,0,0,0,0,0,1,0
harry, don't even think about it. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, to ask you how you died. ,0.419,0.581,0.0,-0.5574,0,1,0,1,0,0,0,0,0,1
harry," who was it, myrtle? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, just like that? how? ,0.0,0.512,0.488,0.4329,1,0,1,0,0,0,0,0,1,0
harry, this is it. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," this is it, ron. i think this is the entrance to the chamber of secrets. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," yes, there is. ",0.0,0.426,0.574,0.4019,1,0,1,0,0,0,0,0,1,0
harry, you first. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, all right. let's go. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," thanks, myrtle. ",0.0,0.256,0.744,0.4404,1,0,1,0,0,0,0,0,1,0
harry," now, remember: any sign of movement, close your eyes straightaway. ",0.0,1.0,0.0,0.0,0,0,1,0,1,0,1,0,1,0
harry, this way. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, it's a snake skin. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry," ron! ron, are you okay? ",0.0,0.646,0.354,0.2942,1,0,1,0,1,0,0,0,1,0
harry, you wait here and try and shift some of this rock so we can get back through. ,0.0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0
harry, i'll go on and find ginny. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," ginny! ginny, please don't be dead. ",0.0,0.399,0.601,0.7214,1,0,1,0,0,0,0,0,1,0
harry," wake up, wake up. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, please wake up. ,0.0,0.465,0.535,0.3182,1,0,1,0,0,0,0,0,1,0
harry, tom. tom riddle. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," what do you mean, she won't wake? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, she's not...? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, are you a ghost? ,0.434,0.566,0.0,-0.3182,0,1,0,1,0,0,0,0,0,1
harry, she's cold as ice. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry," ginny, please don't be dead. wake up. ",0.0,0.465,0.535,0.6948,1,0,1,0,0,0,0,0,1,0
harry," you've got to help me, tom. ",0.0,0.649,0.351,0.4019,1,0,1,0,0,0,0,0,1,0
harry, there's a basilisk. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry," give me my wand, tom. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, we've got to go. we've got to save her. ,0.0,0.714,0.286,0.4939,1,0,1,0,0,0,0,0,1,0
harry, no. she couldn't. she wouldn't. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, but why? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, and why did you want to meet me? ,0.0,0.843,0.157,0.0772,1,0,1,0,0,0,0,0,1,0
harry, hagrid's my friend. ,0.0,0.385,0.615,0.4939,1,0,1,0,0,0,0,0,1,0
harry," and you framed him, didn't you? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, i'll bet dumbledore saw right through you. ,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0
harry," well, you haven't finished it this time. ",0.0,0.741,0.259,0.2732,1,0,1,0,0,0,0,0,1,0
harry," in a few hours, the mandrake draught will be ready. ",0.0,0.783,0.217,0.3612,1,0,1,0,0,0,0,0,1,0
harry, and everyone who was petrified will be all right again. ,0.28,0.72,0.0,-0.5423,0,1,0,1,0,1,0,0,0,1
harry, why do you care how i escaped? ,0.0,0.652,0.348,0.4939,1,0,0,0,0,0,0,0,1,0
harry, voldemort was after your time. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, you. you're the heir of slytherin. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, you're voldemort. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, albus dumbledore is the greatest sorcerer in the world. ,0.0,0.656,0.344,0.6369,1,0,1,0,1,0,0,0,1,0
harry, he'll never be gone.  ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, not as long as those who remain are loyal to him. ,0.0,0.763,0.237,0.4767,1,0,0,0,1,0,0,0,1,0
harry, fawkes? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, ginny? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, ginny? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, don't worry. ,0.0,0.294,0.706,0.3412,1,0,1,0,0,0,0,0,1,0
harry," ginny, you need to get yourself out. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, follow the chamber and you'll find ron. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
harry," you were brilliant, fawkes. ",0.0,0.441,0.559,0.5859,1,0,1,0,1,0,1,0,1,0
harry, i just wasn't quick enough. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, of course. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, phoenix tears have healing powers. ,0.322,0.678,0.0,-0.2263,0,1,0,1,0,1,0,0,0,1
harry, thanks. ,0.0,0.0,1.0,0.4404,1,0,1,0,0,0,0,0,1,0
harry," it's all right, ginny. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, it's over. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, it's just a memory. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
harry, it's just... ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," you see, sir, i couldn't help but notice certain things, certain... ",0.109,0.536,0.355,0.5677,1,0,1,0,0,0,0,0,1,0
harry, certain similarities between tom riddle and me. ,0.0,0.741,0.259,0.2732,1,0,1,0,1,0,0,0,1,0
harry, voldemort transferred some of his powers to me? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, so the sorting hat was right. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, i should be in slytherin. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, because i asked it to. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, godric gryffindor. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, dobby. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, so this is your master. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, the family you serve is the malfoys. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
harry, don't worry. i will be. ,0.0,0.624,0.376,0.3412,1,0,1,0,0,0,0,0,1,0
harry, sir? i wonder if i could have that? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, mr. malfoy. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, mr. malfoy! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, i have something of yours. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
harry," i think you do, sir. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, i think you slipped the diary into ginny weasley's cauldron that day at diagon alley. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, open it. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, just promise me something. ,0.0,0.566,0.434,0.3182,1,0,1,0,1,0,1,0,1,0
harry, never try to save my life again. ,0.305,0.695,0.0,-0.3875,0,1,0,1,0,1,0,0,0,1
harry, we had loads of help from you. ,0.0,0.69,0.31,0.4019,1,0,1,0,1,0,0,0,1,0
harry, we couldn't have done it without you. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," there's no hogwarts without you, hagrid. ",0.306,0.694,0.0,-0.296,0,1,0,1,0,0,0,0,0,1
harry, lumos maxima... ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, lumos maxima... ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, lumos maxima... ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, lumos... maxima! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, uncle vernon. i need you to sign this form. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, nothing. school stuff ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, i will if she does. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, yes. ,0.0,0.0,1.0,0.4019,1,0,1,0,0,0,0,0,1,0
harry, okay. ,0.0,0.0,1.0,0.2263,1,0,1,0,1,0,0,0,1,0
harry," oh, yeah. ",0.0,0.312,0.688,0.296,1,0,1,0,0,0,0,0,1,0
harry, yeah. i've been beaten loads of times. ,0.28,0.5,0.22,-0.1531,0,1,0,1,0,0,0,0,0,1
harry, that's a lie. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, my dad wasn't a drunk. ,0.0,0.663,0.337,0.2584,1,0,1,0,0,0,0,0,1,0
harry, shut up! shut up! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, no. she deserved what she got. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, keep away from me. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, yeah? try me. ,0.0,0.476,0.524,0.296,1,0,1,0,0,0,0,0,1,0
harry, i don't care. ,0.568,0.432,0.0,-0.3875,0,1,0,1,0,0,0,0,0,1
harry, anywhere is better than here. ,0.0,0.58,0.42,0.4404,1,0,1,0,1,0,0,0,1,0
harry, i fell over. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, i didn't do it on purpose. ,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
harry, nothing. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, i didn't. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, he leaky cauldron. that's in london. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, but the muggles. can't they see us? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, who is that? that man. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, how did he escape? ,0.0,0.638,0.362,0.1779,0,0,1,0,1,0,0,0,1,0
harry, yeah. him i've heard of. ,0.0,0.645,0.355,0.296,1,0,1,0,0,0,0,0,1,0
harry, hedwig. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," no, thank you. minister? ",0.0,0.545,0.455,0.3612,1,0,1,0,0,0,0,0,1,0
harry, i don't understand. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, i broke the law. underage wizards can't use magic at home. ,0.219,0.781,0.0,-0.4215,0,1,0,1,0,0,0,0,0,1
harry," the state of things, sir? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," sirius black, you mean? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, but what's he got to do with me? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, hedwig. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, egypt. what's it like? ,0.0,0.545,0.455,0.3612,1,0,1,0,1,0,0,0,1,0
harry, mrs. weasley. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
harry, good to see you too. ,0.0,0.58,0.42,0.4404,1,0,1,0,1,0,0,0,1,0
harry, yes. ,0.0,0.0,1.0,0.4019,1,0,1,0,0,0,0,0,1,0
harry, it's all upstairs. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, everything. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
harry, thank you. ,0.0,0.286,0.714,0.3612,1,0,1,0,0,0,0,0,1,0
harry, mr. weasley. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry," yeah, sure. ",0.0,0.0,1.0,0.5423,1,0,1,0,0,0,0,0,1,0
harry, yeah. it should be great. ,0.0,0.323,0.677,0.743,1,0,1,0,0,0,0,0,1,0
harry," has this anything to do with sirius black, sir? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, only that he's escaped from azkaban. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, voldemort. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, sorry. ,1.0,0.0,0.0,-0.0772,0,1,0,1,0,1,0,0,0,1
harry, and kill me. ,0.701,0.299,0.0,-0.6908,0,1,0,1,0,0,0,0,0,1
harry, mr. weasley why would i go looking for someone who wants to kill me? ,0.266,0.734,0.0,-0.6908,0,1,0,1,0,1,0,0,0,1
harry, i didn't mean to blow her up. i just...i lost control. ,0.187,0.813,0.0,-0.3182,0,1,0,1,0,1,0,0,0,1
harry, i was lucky not to be arrested actually. ,0.0,0.528,0.472,0.6546,1,0,1,0,0,0,1,0,1,0
harry, do you think he's really asleep? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, i gotta tell you something. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, yeah. ,0.0,0.0,1.0,0.296,1,0,1,0,0,0,0,0,1,0
harry," thanks, ron. ",0.0,0.256,0.744,0.4404,1,0,1,0,1,0,0,0,1,0
harry, i don't know. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, maybe we've broken down. ,0.508,0.492,0.0,-0.4767,0,1,0,1,0,0,0,1,0,1
harry, thank you. ,0.0,0.286,0.714,0.3612,1,0,1,0,0,0,0,0,1,0
harry, what was that thing that came? ,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
harry, what happened to me? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, and did either of you two you know pass out? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, but someone was screaming. ,0.531,0.469,0.0,-0.5267,0,1,0,1,0,1,0,0,0,1
harry, a woman. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, how did he find out? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, fortuna major. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, fortuna major. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, thank you. ,0.0,0.286,0.714,0.3612,1,0,1,0,0,0,0,0,1,0
harry, still doing that after three years. ,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
harry, she can't even sing. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," hey, man. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," shut up, malfoy. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, what? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," hey, hey, hey! ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," brilliant, professor. ",0.0,0.208,0.792,0.5859,1,0,1,0,1,0,1,0,1,0
harry, at least hagrid didn't get fired. ,0.0,0.631,0.369,0.4449,1,0,1,0,1,0,1,0,1,0
harry," i thought if you signed it, then i could... ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," forget about it, guys. see you later. ",0.241,0.759,0.0,-0.2263,0,1,0,1,0,0,0,0,0,1
harry," professor, can i ask you something? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, i did think of voldemort at first. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, but then i remembered that night on the train and the dementor. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, before i fainted i heard something. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0
harry, a woman screaming. ,0.565,0.435,0.0,-0.3818,0,1,0,1,0,1,0,0,0,1
harry, i think it was my mother the night she was murdered. ,0.306,0.694,0.0,-0.6597,0,1,0,1,0,0,0,0,0,1
harry, haunted building in britain. i know. ,0.383,0.617,0.0,-0.4767,0,0,0,1,0,0,0,0,0,1
harry, what's going on? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry," excuse me, sir. ",0.0,0.606,0.394,0.0772,1,0,1,0,0,0,1,0,1,0
harry, where's professor lupin? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
harry, it's quidditch tomorrow. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, probably a right sight better than he normally does. ,0.0,0.734,0.266,0.4404,0,0,0,0,1,0,0,0,1,0
harry," oh, brilliant. ",0.0,0.208,0.792,0.5859,1,0,1,0,1,0,1,0,1,0
harry, what happened? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, really? i meant the match. who won? ,0.0,0.596,0.404,0.6199,1,0,1,0,0,0,0,0,1,0
harry, no. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," professor, why do the dementors affect me so? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
harry," i mean, more than everyone else? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," i'm scared, professor. ",0.592,0.408,0.0,-0.4404,0,0,0,1,0,0,0,1,0,1
harry, i need to know how to fight them. ,0.271,0.729,0.0,-0.3818,0,1,0,1,0,1,0,0,0,1
harry, you could teach me. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, you made the one on the train go away. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, but you made it go away. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," guys, let me go. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, i'm trying to get to hogsmeade. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
harry," let me go! come on, guys. don't... ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, what are you doing?! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, what's this rubbish? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry," messrs. moony, wormtail, padfoot and prongs are proud to present the marauder's map. ",0.0,0.795,0.205,0.4767,1,0,1,0,0,0,0,0,1,0
harry, hang on. this is hogwarts. and that… ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, no. is that really...? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, so you mean this map shows... ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, everyone? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, brilliant! where did you get it? ,0.0,0.55,0.45,0.6239,1,0,1,0,1,0,1,0,1,0
harry, he was their friend and he betrayed them. ,0.303,0.455,0.242,-0.2023,0,1,0,1,0,1,0,0,0,1
harry, he was their friend! ,0.0,0.462,0.538,0.5411,1,0,1,0,1,0,0,0,1,0
harry, i hope he finds me. ,0.0,0.58,0.42,0.4404,1,0,1,0,1,0,1,0,1,0
harry," because when he does, i'm gonna be ready! ",0.0,0.715,0.285,0.4199,1,0,1,0,0,0,1,0,1,0
harry," when he does, i'm gonna kill him! ",0.454,0.546,0.0,-0.7177,0,1,0,1,0,0,0,0,0,1
harry, i'm sure. ,0.0,0.303,0.697,0.3182,1,0,1,0,0,0,0,0,1,0
harry, yes. ,0.0,0.0,1.0,0.4019,1,0,1,0,0,0,0,0,1,0
harry, expecto patronum. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, shall we? wand at the ready. ,0.0,0.667,0.333,0.3612,1,0,1,0,1,0,0,0,1,0
harry, expecto patronum! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, expecto... expecto...expect... ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, that's one nasty dementor. ,0.545,0.455,0.0,-0.5574,0,1,0,1,0,0,0,0,0,1
harry, the first time i rode a broom. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, there's another. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry," it's not happy, exactly. ",0.5,0.5,0.0,-0.4585,0,1,0,1,0,1,0,0,0,1
harry," well, it is. ",0.0,0.488,0.512,0.2732,1,0,1,0,0,0,0,0,1,0
harry, it's the happiest i've ever felt but it's complicated. ,0.0,0.755,0.245,0.3818,1,0,1,0,0,0,0,0,1,0
harry, just do it. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, expecto patronum! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, expecto patronum! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, i think i've had enough for today. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
harry, i was thinking of him. and mum. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, seeing their faces. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, they were talking to me. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
harry, just talking. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, that's the memory i chose. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
harry, i don't even know if it's real. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
harry, but it's the best i have. ,0.0,0.463,0.537,0.7783,1,0,1,0,0,0,0,0,1,0
harry, ripped to pieces? ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
harry, what are you talking about? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, tell those spiders. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
harry, sorry. ,1.0,0.0,0.0,-0.0772,0,1,0,1,0,1,0,0,0,1
